Combination,Average Deaths
"(15064, 9605, 175197)",66622.0
"(15064, 9605, 21022)",15230.333333333334
"(15064, 6810, 8120)",9998.0
"(15064, 6810, 24107)",15327.0
"(15064, 6810, 22571)",14815.0
"(15064, 6810, 14271)",12048.333333333334
"(15064, 6810, 9896)",10590.0
"(15064, 6810, 10659)",10844.333333333334
"(15064, 6810, 7452)",9775.333333333334
"(15064, 6810, 6358)",9410.666666666666
"(15064, 6810, 6045)",9306.333333333334
"(15064, 6810, 1600)",7824.666666666667
"(15064, 6810, 3694)",8522.666666666666
"(15064, 6810, 3379)",8417.666666666666
"(15064, 6810, 4673)",8849.0
"(15064, 6810, 5610)",9161.333333333334
"(15064, 6810, 3971)",8615.0
"(15064, 6810, 8463)",10112.333333333334
"(15064, 6810, 6160)",9344.666666666666
"(15064, 6810, 7203)",9692.333333333334
"(15064, 6810, 10341)",10738.333333333334
"(15064, 6810, 10282)",10718.666666666666
"(15064, 6810, 9950)",10608.0
"(15064, 6810, 9425)",10433.0
"(15064, 6810, 6839)",9571.0
"(15064, 6810, 8391)",10088.333333333334
"(15064, 6810, 30306)",17393.333333333332
"(15064, 6810, 135084)",52319.333333333336
"(15064, 6810, 175197)",65690.33333333333
"(15064, 6810, 21022)",14298.666666666666
"(15064, 8120, 24107)",15763.666666666666
"(15064, 8120, 22571)",15251.666666666666
"(15064, 8120, 14271)",12485.0
"(15064, 8120, 9896)",11026.666666666666
"(15064, 8120, 10659)",11281.0
"(15064, 8120, 7452)",10212.0
"(15064, 8120, 6358)",9847.333333333334
"(15064, 8120, 6045)",9743.0
"(15064, 8120, 1600)",8261.333333333334
"(15064, 8120, 3694)",8959.333333333334
"(15064, 8120, 3379)",8854.333333333334
"(15064, 8120, 4673)",9285.666666666666
"(15064, 8120, 5610)",9598.0
"(15064, 8120, 3971)",9051.666666666666
"(15064, 8120, 8463)",10549.0
"(15064, 8120, 6160)",9781.333333333334
"(15064, 8120, 7203)",10129.0
"(15064, 8120, 10341)",11175.0
"(15064, 8120, 10282)",11155.333333333334
"(15064, 8120, 9950)",11044.666666666666
"(15064, 8120, 9425)",10869.666666666666
"(15064, 8120, 6839)",10007.666666666666
"(15064, 8120, 8391)",10525.0
"(15064, 8120, 30306)",17830.0
"(15064, 8120, 135084)",52756.0
"(15064, 8120, 175197)",66127.0
"(15064, 8120, 21022)",14735.333333333334
"(15064, 24107, 22571)",20580.666666666668
"(15064, 24107, 14271)",17814.0
"(15064, 24107, 9896)",16355.666666666666
"(15064, 24107, 10659)",16610.0
"(15064, 24107, 7452)",15541.0
"(15064, 24107, 6358)",15176.333333333334
"(15064, 24107, 6045)",15072.0
"(15064, 24107, 1600)",13590.333333333334
"(15064, 24107, 3694)",14288.333333333334
"(15064, 24107, 3379)",14183.333333333334
"(15064, 24107, 4673)",14614.666666666666
"(15064, 24107, 5610)",14927.0
"(15064, 24107, 3971)",14380.666666666666
"(15064, 24107, 8463)",15878.0
"(15064, 24107, 6160)",15110.333333333334
"(15064, 24107, 7203)",15458.0
"(15064, 24107, 10341)",16504.0
"(15064, 24107, 10282)",16484.333333333332
"(15064, 24107, 9950)",16373.666666666666
"(15064, 24107, 9425)",16198.666666666666
"(15064, 24107, 6839)",15336.666666666666
"(15064, 24107, 8391)",15854.0
"(15064, 24107, 30306)",23159.0
"(15064, 24107, 135084)",58085.0
"(15064, 24107, 175197)",71456.0
"(15064, 24107, 21022)",20064.333333333332
"(15064, 22571, 14271)",17302.0
"(15064, 22571, 9896)",15843.666666666666
"(15064, 22571, 10659)",16098.0
"(15064, 22571, 7452)",15029.0
"(15064, 22571, 6358)",14664.333333333334
"(15064, 22571, 6045)",14560.0
"(15064, 22571, 1600)",13078.333333333334
"(15064, 22571, 3694)",13776.333333333334
"(15064, 22571, 3379)",13671.333333333334
"(15064, 22571, 4673)",14102.666666666666
"(15064, 22571, 5610)",14415.0
"(15064, 22571, 3971)",13868.666666666666
"(15064, 22571, 8463)",15366.0
"(15064, 22571, 6160)",14598.333333333334
"(15064, 22571, 7203)",14946.0
"(15064, 22571, 10341)",15992.0
"(15064, 22571, 10282)",15972.333333333334
"(15064, 22571, 9950)",15861.666666666666
"(15064, 22571, 9425)",15686.666666666666
"(15064, 22571, 6839)",14824.666666666666
"(15064, 22571, 8391)",15342.0
"(15064, 22571, 30306)",22647.0
"(15064, 22571, 135084)",57573.0
"(15064, 22571, 175197)",70944.0
"(15064, 22571, 21022)",19552.333333333332
"(15064, 14271, 9896)",13077.0
"(15064, 14271, 10659)",13331.333333333334
"(15064, 14271, 7452)",12262.333333333334
"(15064, 14271, 6358)",11897.666666666666
"(15064, 14271, 6045)",11793.333333333334
"(15064, 14271, 1600)",10311.666666666666
"(15064, 14271, 3694)",11009.666666666666
"(15064, 14271, 3379)",10904.666666666666
"(15064, 14271, 4673)",11336.0
"(15064, 14271, 5610)",11648.333333333334
"(15064, 14271, 3971)",11102.0
"(15064, 14271, 8463)",12599.333333333334
"(15064, 14271, 6160)",11831.666666666666
"(15064, 14271, 7203)",12179.333333333334
"(15064, 14271, 10341)",13225.333333333334
"(15064, 14271, 10282)",13205.666666666666
"(15064, 14271, 9950)",13095.0
"(15064, 14271, 9425)",12920.0
"(15064, 14271, 6839)",12058.0
"(15064, 14271, 8391)",12575.333333333334
"(15064, 14271, 30306)",19880.333333333332
"(15064, 14271, 135084)",54806.333333333336
"(15064, 14271, 175197)",68177.33333333333
"(15064, 14271, 21022)",16785.666666666668
"(15064, 9896, 10659)",11873.0
"(15064, 9896, 7452)",10804.0
"(15064, 9896, 6358)",10439.333333333334
"(15064, 9896, 6045)",10335.0
"(15064, 9896, 1600)",8853.333333333334
"(15064, 9896, 3694)",9551.333333333334
"(15064, 9896, 3379)",9446.333333333334
"(15064, 9896, 4673)",9877.666666666666
"(15064, 9896, 5610)",10190.0
"(15064, 9896, 3971)",9643.666666666666
"(15064, 9896, 8463)",11141.0
"(15064, 9896, 6160)",10373.333333333334
"(15064, 9896, 7203)",10721.0
"(15064, 9896, 10341)",11767.0
"(15064, 9896, 10282)",11747.333333333334
"(15064, 9896, 9950)",11636.666666666666
"(15064, 9896, 9425)",11461.666666666666
"(15064, 9896, 6839)",10599.666666666666
"(15064, 9896, 8391)",11117.0
"(15064, 9896, 30306)",18422.0
"(15064, 9896, 135084)",53348.0
"(15064, 9896, 175197)",66719.0
"(15064, 9896, 21022)",15327.333333333334
"(15064, 10659, 7452)",11058.333333333334
"(15064, 10659, 6358)",10693.666666666666
"(15064, 10659, 6045)",10589.333333333334
"(15064, 10659, 1600)",9107.666666666666
"(15064, 10659, 3694)",9805.666666666666
"(15064, 10659, 3379)",9700.666666666666
"(15064, 10659, 4673)",10132.0
"(15064, 10659, 5610)",10444.333333333334
"(15064, 10659, 3971)",9898.0
"(15064, 10659, 8463)",11395.333333333334
"(15064, 10659, 6160)",10627.666666666666
"(15064, 10659, 7203)",10975.333333333334
"(15064, 10659, 10341)",12021.333333333334
"(15064, 10659, 10282)",12001.666666666666
"(15064, 10659, 9950)",11891.0
"(15064, 10659, 9425)",11716.0
"(15064, 10659, 6839)",10854.0
"(15064, 10659, 8391)",11371.333333333334
"(15064, 10659, 30306)",18676.333333333332
"(15064, 10659, 135084)",53602.333333333336
"(15064, 10659, 175197)",66973.33333333333
"(15064, 10659, 21022)",15581.666666666666
"(15064, 7452, 6358)",9624.666666666666
"(15064, 7452, 6045)",9520.333333333334
"(15064, 7452, 1600)",8038.666666666667
"(15064, 7452, 3694)",8736.666666666666
"(15064, 7452, 3379)",8631.666666666666
"(15064, 7452, 4673)",9063.0
"(15064, 7452, 5610)",9375.333333333334
"(15064, 7452, 3971)",8829.0
"(15064, 7452, 8463)",10326.333333333334
"(15064, 7452, 6160)",9558.666666666666
"(15064, 7452, 7203)",9906.333333333334
"(15064, 7452, 10341)",10952.333333333334
"(15064, 7452, 10282)",10932.666666666666
"(15064, 7452, 9950)",10822.0
"(15064, 7452, 9425)",10647.0
"(15064, 7452, 6839)",9785.0
"(15064, 7452, 8391)",10302.333333333334
"(15064, 7452, 30306)",17607.333333333332
"(15064, 7452, 135084)",52533.333333333336
"(15064, 7452, 175197)",65904.33333333333
"(15064, 7452, 21022)",14512.666666666666
"(15064, 6358, 6045)",9155.666666666666
"(15064, 6358, 1600)",7674.0
"(15064, 6358, 3694)",8372.0
"(15064, 6358, 3379)",8267.0
"(15064, 6358, 4673)",8698.333333333334
"(15064, 6358, 5610)",9010.666666666666
"(15064, 6358, 3971)",8464.333333333334
"(15064, 6358, 8463)",9961.666666666666
"(15064, 6358, 6160)",9194.0
"(15064, 6358, 7203)",9541.666666666666
"(15064, 6358, 10341)",10587.666666666666
"(15064, 6358, 10282)",10568.0
"(15064, 6358, 9950)",10457.333333333334
"(15064, 6358, 9425)",10282.333333333334
"(15064, 6358, 6839)",9420.333333333334
"(15064, 6358, 8391)",9937.666666666666
"(15064, 6358, 30306)",17242.666666666668
"(15064, 6358, 135084)",52168.666666666664
"(15064, 6358, 175197)",65539.66666666667
"(15064, 6358, 21022)",14148.0
"(15064, 6045, 1600)",7569.666666666667
"(15064, 6045, 3694)",8267.666666666666
"(15064, 6045, 3379)",8162.666666666667
"(15064, 6045, 4673)",8594.0
"(15064, 6045, 5610)",8906.333333333334
"(15064, 6045, 3971)",8360.0
"(15064, 6045, 8463)",9857.333333333334
"(15064, 6045, 6160)",9089.666666666666
"(15064, 6045, 7203)",9437.333333333334
"(15064, 6045, 10341)",10483.333333333334
"(15064, 6045, 10282)",10463.666666666666
"(15064, 6045, 9950)",10353.0
"(15064, 6045, 9425)",10178.0
"(15064, 6045, 6839)",9316.0
"(15064, 6045, 8391)",9833.333333333334
"(15064, 6045, 30306)",17138.333333333332
"(15064, 6045, 135084)",52064.333333333336
"(15064, 6045, 175197)",65435.333333333336
"(15064, 6045, 21022)",14043.666666666666
"(15064, 1600, 3694)",6786.0
"(15064, 1600, 3379)",6681.0
"(15064, 1600, 4673)",7112.333333333333
"(15064, 1600, 5610)",7424.666666666667
"(15064, 1600, 3971)",6878.333333333333
"(15064, 1600, 8463)",8375.666666666666
"(15064, 1600, 6160)",7608.0
"(15064, 1600, 7203)",7955.666666666667
"(15064, 1600, 10341)",9001.666666666666
"(15064, 1600, 10282)",8982.0
"(15064, 1600, 9950)",8871.333333333334
"(15064, 1600, 9425)",8696.333333333334
"(15064, 1600, 6839)",7834.333333333333
"(15064, 1600, 8391)",8351.666666666666
"(15064, 1600, 30306)",15656.666666666666
"(15064, 1600, 135084)",50582.666666666664
"(15064, 1600, 175197)",63953.666666666664
"(15064, 1600, 21022)",12562.0
"(15064, 3694, 3379)",7379.0
"(15064, 3694, 4673)",7810.333333333333
"(15064, 3694, 5610)",8122.666666666667
"(15064, 3694, 3971)",7576.333333333333
"(15064, 3694, 8463)",9073.666666666666
"(15064, 3694, 6160)",8306.0
"(15064, 3694, 7203)",8653.666666666666
"(15064, 3694, 10341)",9699.666666666666
"(15064, 3694, 10282)",9680.0
"(15064, 3694, 9950)",9569.333333333334
"(15064, 3694, 9425)",9394.333333333334
"(15064, 3694, 6839)",8532.333333333334
"(15064, 3694, 8391)",9049.666666666666
"(15064, 3694, 30306)",16354.666666666666
"(15064, 3694, 135084)",51280.666666666664
"(15064, 3694, 175197)",64651.666666666664
"(15064, 3694, 21022)",13260.0
"(15064, 3379, 4673)",7705.333333333333
"(15064, 3379, 5610)",8017.666666666667
"(15064, 3379, 3971)",7471.333333333333
"(15064, 3379, 8463)",8968.666666666666
"(15064, 3379, 6160)",8201.0
"(15064, 3379, 7203)",8548.666666666666
"(15064, 3379, 10341)",9594.666666666666
"(15064, 3379, 10282)",9575.0
"(15064, 3379, 9950)",9464.333333333334
"(15064, 3379, 9425)",9289.333333333334
"(15064, 3379, 6839)",8427.333333333334
"(15064, 3379, 8391)",8944.666666666666
"(15064, 3379, 30306)",16249.666666666666
"(15064, 3379, 135084)",51175.666666666664
"(15064, 3379, 175197)",64546.666666666664
"(15064, 3379, 21022)",13155.0
"(15064, 4673, 5610)",8449.0
"(15064, 4673, 3971)",7902.666666666667
"(15064, 4673, 8463)",9400.0
"(15064, 4673, 6160)",8632.333333333334
"(15064, 4673, 7203)",8980.0
"(15064, 4673, 10341)",10026.0
"(15064, 4673, 10282)",10006.333333333334
"(15064, 4673, 9950)",9895.666666666666
"(15064, 4673, 9425)",9720.666666666666
"(15064, 4673, 6839)",8858.666666666666
"(15064, 4673, 8391)",9376.0
"(15064, 4673, 30306)",16681.0
"(15064, 4673, 135084)",51607.0
"(15064, 4673, 175197)",64978.0
"(15064, 4673, 21022)",13586.333333333334
"(15064, 5610, 3971)",8215.0
"(15064, 5610, 8463)",9712.333333333334
"(15064, 5610, 6160)",8944.666666666666
"(15064, 5610, 7203)",9292.333333333334
"(15064, 5610, 10341)",10338.333333333334
"(15064, 5610, 10282)",10318.666666666666
"(15064, 5610, 9950)",10208.0
"(15064, 5610, 9425)",10033.0
"(15064, 5610, 6839)",9171.0
"(15064, 5610, 8391)",9688.333333333334
"(15064, 5610, 30306)",16993.333333333332
"(15064, 5610, 135084)",51919.333333333336
"(15064, 5610, 175197)",65290.333333333336
"(15064, 5610, 21022)",13898.666666666666
"(15064, 3971, 8463)",9166.0
"(15064, 3971, 6160)",8398.333333333334
"(15064, 3971, 7203)",8746.0
"(15064, 3971, 10341)",9792.0
"(15064, 3971, 10282)",9772.333333333334
"(15064, 3971, 9950)",9661.666666666666
"(15064, 3971, 9425)",9486.666666666666
"(15064, 3971, 6839)",8624.666666666666
"(15064, 3971, 8391)",9142.0
"(15064, 3971, 30306)",16447.0
"(15064, 3971, 135084)",51373.0
"(15064, 3971, 175197)",64744.0
"(15064, 3971, 21022)",13352.333333333334
"(15064, 8463, 6160)",9895.666666666666
"(15064, 8463, 7203)",10243.333333333334
"(15064, 8463, 10341)",11289.333333333334
"(15064, 8463, 10282)",11269.666666666666
"(15064, 8463, 9950)",11159.0
"(15064, 8463, 9425)",10984.0
"(15064, 8463, 6839)",10122.0
"(15064, 8463, 8391)",10639.333333333334
"(15064, 8463, 30306)",17944.333333333332
"(15064, 8463, 135084)",52870.333333333336
"(15064, 8463, 175197)",66241.33333333333
"(15064, 8463, 21022)",14849.666666666666
"(15064, 6160, 7203)",9475.666666666666
"(15064, 6160, 10341)",10521.666666666666
"(15064, 6160, 10282)",10502.0
"(15064, 6160, 9950)",10391.333333333334
"(15064, 6160, 9425)",10216.333333333334
"(15064, 6160, 6839)",9354.333333333334
"(15064, 6160, 8391)",9871.666666666666
"(15064, 6160, 30306)",17176.666666666668
"(15064, 6160, 135084)",52102.666666666664
"(15064, 6160, 175197)",65473.666666666664
"(15064, 6160, 21022)",14082.0
"(15064, 7203, 10341)",10869.333333333334
"(15064, 7203, 10282)",10849.666666666666
"(15064, 7203, 9950)",10739.0
"(15064, 7203, 9425)",10564.0
"(15064, 7203, 6839)",9702.0
"(15064, 7203, 8391)",10219.333333333334
"(15064, 7203, 30306)",17524.333333333332
"(15064, 7203, 135084)",52450.333333333336
"(15064, 7203, 175197)",65821.33333333333
"(15064, 7203, 21022)",14429.666666666666
"(15064, 10341, 10282)",11895.666666666666
"(15064, 10341, 9950)",11785.0
"(15064, 10341, 9425)",11610.0
"(15064, 10341, 6839)",10748.0
"(15064, 10341, 8391)",11265.333333333334
"(15064, 10341, 30306)",18570.333333333332
"(15064, 10341, 135084)",53496.333333333336
"(15064, 10341, 175197)",66867.33333333333
"(15064, 10341, 21022)",15475.666666666666
"(15064, 10282, 9950)",11765.333333333334
"(15064, 10282, 9425)",11590.333333333334
"(15064, 10282, 6839)",10728.333333333334
"(15064, 10282, 8391)",11245.666666666666
"(15064, 10282, 30306)",18550.666666666668
"(15064, 10282, 135084)",53476.666666666664
"(15064, 10282, 175197)",66847.66666666667
"(15064, 10282, 21022)",15456.0
"(15064, 9950, 9425)",11479.666666666666
"(15064, 9950, 6839)",10617.666666666666
"(15064, 9950, 8391)",11135.0
"(15064, 9950, 30306)",18440.0
"(15064, 9950, 135084)",53366.0
"(15064, 9950, 175197)",66737.0
"(15064, 9950, 21022)",15345.333333333334
"(15064, 9425, 6839)",10442.666666666666
"(15064, 9425, 8391)",10960.0
"(15064, 9425, 30306)",18265.0
"(15064, 9425, 135084)",53191.0
"(15064, 9425, 175197)",66562.0
"(15064, 9425, 21022)",15170.333333333334
"(15064, 6839, 8391)",10098.0
"(15064, 6839, 30306)",17403.0
"(15064, 6839, 135084)",52329.0
"(15064, 6839, 175197)",65700.0
"(15064, 6839, 21022)",14308.333333333334
"(15064, 8391, 30306)",17920.333333333332
"(15064, 8391, 135084)",52846.333333333336
"(15064, 8391, 175197)",66217.33333333333
"(15064, 8391, 21022)",14825.666666666666
"(15064, 30306, 135084)",60151.333333333336
"(15064, 30306, 175197)",73522.33333333333
"(15064, 30306, 21022)",22130.666666666668
"(15064, 135084, 175197)",108448.33333333333
"(15064, 135084, 21022)",57056.666666666664
"(15064, 175197, 21022)",70427.66666666667
"(9605, 6810, 8120)",8178.333333333333
"(9605, 6810, 24107)",13507.333333333334
"(9605, 6810, 22571)",12995.333333333334
"(9605, 6810, 14271)",10228.666666666666
"(9605, 6810, 9896)",8770.333333333334
"(9605, 6810, 10659)",9024.666666666666
"(9605, 6810, 7452)",7955.666666666667
"(9605, 6810, 6358)",7591.0
"(9605, 6810, 6045)",7486.666666666667
"(9605, 6810, 1600)",6005.0
"(9605, 6810, 3694)",6703.0
"(9605, 6810, 3379)",6598.0
"(9605, 6810, 4673)",7029.333333333333
"(9605, 6810, 5610)",7341.666666666667
"(9605, 6810, 3971)",6795.333333333333
"(9605, 6810, 8463)",8292.666666666666
"(9605, 6810, 6160)",7525.0
"(9605, 6810, 7203)",7872.666666666667
"(9605, 6810, 10341)",8918.666666666666
"(9605, 6810, 10282)",8899.0
"(9605, 6810, 9950)",8788.333333333334
"(9605, 6810, 9425)",8613.333333333334
"(9605, 6810, 6839)",7751.333333333333
"(9605, 6810, 8391)",8268.666666666666
"(9605, 6810, 30306)",15573.666666666666
"(9605, 6810, 135084)",50499.666666666664
"(9605, 6810, 175197)",63870.666666666664
"(9605, 6810, 21022)",12479.0
"(9605, 8120, 24107)",13944.0
"(9605, 8120, 22571)",13432.0
"(9605, 8120, 14271)",10665.333333333334
"(9605, 8120, 9896)",9207.0
"(9605, 8120, 10659)",9461.333333333334
"(9605, 8120, 7452)",8392.333333333334
"(9605, 8120, 6358)",8027.666666666667
"(9605, 8120, 6045)",7923.333333333333
"(9605, 8120, 1600)",6441.666666666667
"(9605, 8120, 3694)",7139.666666666667
"(9605, 8120, 3379)",7034.666666666667
"(9605, 8120, 4673)",7466.0
"(9605, 8120, 5610)",7778.333333333333
"(9605, 8120, 3971)",7232.0
"(9605, 8120, 8463)",8729.333333333334
"(9605, 8120, 6160)",7961.666666666667
"(9605, 8120, 7203)",8309.333333333334
"(9605, 8120, 10341)",9355.333333333334
"(9605, 8120, 10282)",9335.666666666666
"(9605, 8120, 9950)",9225.0
"(9605, 8120, 9425)",9050.0
"(9605, 8120, 6839)",8188.0
"(9605, 8120, 8391)",8705.333333333334
"(9605, 8120, 30306)",16010.333333333334
"(9605, 8120, 135084)",50936.333333333336
"(9605, 8120, 175197)",64307.333333333336
"(9605, 8120, 21022)",12915.666666666666
"(9605, 24107, 22571)",18761.0
"(9605, 24107, 14271)",15994.333333333334
"(9605, 24107, 9896)",14536.0
"(9605, 24107, 10659)",14790.333333333334
"(9605, 24107, 7452)",13721.333333333334
"(9605, 24107, 6358)",13356.666666666666
"(9605, 24107, 6045)",13252.333333333334
"(9605, 24107, 1600)",11770.666666666666
"(9605, 24107, 3694)",12468.666666666666
"(9605, 24107, 3379)",12363.666666666666
"(9605, 24107, 4673)",12795.0
"(9605, 24107, 5610)",13107.333333333334
"(9605, 24107, 3971)",12561.0
"(9605, 24107, 8463)",14058.333333333334
"(9605, 24107, 6160)",13290.666666666666
"(9605, 24107, 7203)",13638.333333333334
"(9605, 24107, 10341)",14684.333333333334
"(9605, 24107, 10282)",14664.666666666666
"(9605, 24107, 9950)",14554.0
"(9605, 24107, 9425)",14379.0
"(9605, 24107, 6839)",13517.0
"(9605, 24107, 8391)",14034.333333333334
"(9605, 24107, 30306)",21339.333333333332
"(9605, 24107, 135084)",56265.333333333336
"(9605, 24107, 175197)",69636.33333333333
"(9605, 24107, 21022)",18244.666666666668
"(9605, 22571, 14271)",15482.333333333334
"(9605, 22571, 9896)",14024.0
"(9605, 22571, 10659)",14278.333333333334
"(9605, 22571, 7452)",13209.333333333334
"(9605, 22571, 6358)",12844.666666666666
"(9605, 22571, 6045)",12740.333333333334
"(9605, 22571, 1600)",11258.666666666666
"(9605, 22571, 3694)",11956.666666666666
"(9605, 22571, 3379)",11851.666666666666
"(9605, 22571, 4673)",12283.0
"(9605, 22571, 5610)",12595.333333333334
"(9605, 22571, 3971)",12049.0
"(9605, 22571, 8463)",13546.333333333334
"(9605, 22571, 6160)",12778.666666666666
"(9605, 22571, 7203)",13126.333333333334
"(9605, 22571, 10341)",14172.333333333334
"(9605, 22571, 10282)",14152.666666666666
"(9605, 22571, 9950)",14042.0
"(9605, 22571, 9425)",13867.0
"(9605, 22571, 6839)",13005.0
"(9605, 22571, 8391)",13522.333333333334
"(9605, 22571, 30306)",20827.333333333332
"(9605, 22571, 135084)",55753.333333333336
"(9605, 22571, 175197)",69124.33333333333
"(9605, 22571, 21022)",17732.666666666668
"(9605, 14271, 9896)",11257.333333333334
"(9605, 14271, 10659)",11511.666666666666
"(9605, 14271, 7452)",10442.666666666666
"(9605, 14271, 6358)",10078.0
"(9605, 14271, 6045)",9973.666666666666
"(9605, 14271, 1600)",8492.0
"(9605, 14271, 3694)",9190.0
"(9605, 14271, 3379)",9085.0
"(9605, 14271, 4673)",9516.333333333334
"(9605, 14271, 5610)",9828.666666666666
"(9605, 14271, 3971)",9282.333333333334
"(9605, 14271, 8463)",10779.666666666666
"(9605, 14271, 6160)",10012.0
"(9605, 14271, 7203)",10359.666666666666
"(9605, 14271, 10341)",11405.666666666666
"(9605, 14271, 10282)",11386.0
"(9605, 14271, 9950)",11275.333333333334
"(9605, 14271, 9425)",11100.333333333334
"(9605, 14271, 6839)",10238.333333333334
"(9605, 14271, 8391)",10755.666666666666
"(9605, 14271, 30306)",18060.666666666668
"(9605, 14271, 135084)",52986.666666666664
"(9605, 14271, 175197)",66357.66666666667
"(9605, 14271, 21022)",14966.0
"(9605, 9896, 10659)",10053.333333333334
"(9605, 9896, 7452)",8984.333333333334
